edges_version;edge_disallow;edge_from;edge_id;edge_numLanes;edge_priority;edge_shape;edge_speed;edge_to;edge_type;lane_index;param_key;param_value
1.9;tram rail_urban rail rail_electric rail_fast ship;459515934;-38754835#11;1;4;4746.24,3077.53 4806.59,3074.78 4811.00,3100.01;13.89;6868787739;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;6197264653;-38754835#2;1;4;4906.73,3565.24 4908.04,3571.42 4914.11,3621.22;13.89;459515927;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;7189608588;-38754835#3;1;4;4901.73,3529.33 4904.18,3546.97 4906.73,3565.24;13.89;6197264653;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459515929;-38754835#4;1;4;;13.89;7189608588;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345320;-38754835#5;1;4;4888.06,3438.58 4897.01,3475.68 4897.92,3501.96;13.89;459515929;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345322;-38754835#6;1;4;;13.89;7438345320;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459516974;-38754835#7;1;4;4837.69,3253.86 4840.93,3270.36 4850.50,3282.79 4866.16,3347.76;13.89;7438345322;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459516976;-38754835#8;1;4;;13.89;459516974;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;6143203401;-38754835#9;1;4;;13.89;459516976;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459516960;-38754836#1;1;3;4541.32,3395.51 4532.38,3371.45;13.89;cluster_459515935_459516959;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515936;-38754836#2;1;3;;13.89;459516960;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515937_7438345159;-38754836#3;1;3;4561.01,3450.85 4552.99,3424.06;13.89;459515936;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515943;-38754836#5;1;3;4565.11,3473.39 4562.31,3455.19;13.89;cluster_459515937_7438345159;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515938;-38754836#6;1;3;;13.89;459515943;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515941;-38754836#7;1;3;;13.89;459515938;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345313;-38754836#8;1;3;;13.89;459515941;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;459515939;-38754836#9;1;3;;13.89;7438345313;highway.residential;0;origId;38754836
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345154;-38754837#0;1;3;;13.89;459515938;highway.residential;0;origId;38754837
1.9;tram rail_urban rail rail_electric rail_fast ship;459515940;-38754837#1;1;3;;13.89;7438345154;highway.residential;0;origId;38754837
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345153;-38754839#0;1;3;4497.26,3544.98 4516.19,3543.74 4574.66,3535.10;13.89;459515941;highway.residential;0;origId;38754839
1.9;tram rail_urban rail rail_electric rail_fast ship;459515942;-38754839#1;1;3;;13.89;7438345153;highway.residential;0;origId;38754839
1.9;tram rail_urban rail rail_electric rail_fast ship;459515944;-38754840;1;3;;13.89;459515943;highway.residential;0;origId;38754840
1.9;tram rail_urban rail rail_electric rail_fast ship;459515947;-38754841#0;1;3;4603.83,3445.51 4562.31,3455.19;13.89;cluster_459515937_7438345159;highway.residential;0;origId;38754841
1.9;tram rail_urban rail rail_electric rail_fast ship;459515945;-38754841#1;1;3;;13.89;459515947;highway.residential;0;origId;38754841
1.9;tram rail_urban rail rail_electric rail_fast ship;459516958;-38754842#0;1;3;;13.89;459515946;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515950;-38754842#1;1;3;;13.89;459516958;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515948;-38754842#2;1;3;;13.89;459515950;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515947;-38754842#3;1;3;;13.89;459515948;highway.residential;0;origId;38754842
1.9;tram rail_urban rail rail_electric rail_fast ship;459515948;-38754843#0;1;3;;13.89;459515936;highway.residential;0;origId;38754843
1.9;tram rail_urban rail rail_electric rail_fast ship;459515949;-38754843#1;1;3;4694.08,3395.83 4644.96,3406.77 4595.57,3415.22;13.89;459515948;highway.residential;0;origId;38754843
1.9;tram rail_urban rail rail_electric rail_fast ship;459515950;-38754844#0;1;3;;13.89;459516960;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;459515952;-38754844#1;1;3;;13.89;459515950;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345222;-38754844#3;1;3;4771.22,3345.58 4727.15,3357.72 4717.35,3360.41 4687.11,3366.20;13.89;459515952;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345220;-38754844#4;1;3;4818.89,3398.60 4796.49,3346.92 4787.69,3343.91 4777.68,3343.81 4771.22,3345.58;13.89;7438345222;highway.residential;0;origId;38754844
1.9;tram rail_urban rail rail_electric rail_fast ship;459515949;-38754845#0;1;3;;13.89;459515952;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;459515945;-38754845#1;1;3;;13.89;459515949;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345318;-38754845#2;1;3;;13.89;459515945;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515953_7631601352;-38754845#3;1;3;4713.33,3533.85 4703.94,3451.31;13.89;7438345318;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345324;-38754845#5;1;3;4722.29,3639.58 4715.26,3550.84;13.89;cluster_459515953_7631601352;highway.residential;0;origId;38754845
1.9;tram rail_urban rail rail_electric rail_fast ship;7631601346;-38754846#0;1;3;4777.77,3530.51 4715.26,3550.84;13.89;cluster_459515953_7631601352;highway.residential;0;origId;38754846
1.9;tram rail_urban rail rail_electric rail_fast ship;459515929;-38754846#1;2;3;4897.92,3501.96 4870.70,3502.77 4839.95,3510.29 4777.77,3530.51;13.89;7631601346;highway.residential;0;origId;38754846
1.9;tram rail_urban rail rail_electric rail_fast ship;459515929;-38754846#1;2;3;4897.92,3501.96 4870.70,3502.77 4839.95,3510.29 4777.77,3530.51;13.89;7631601346;highway.residential;1;origId;38754846
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459516919_6197264654;-38754989#0;1;3;4843.84,3567.33 4840.52,3549.56;13.89;3685401174;highway.residential;0;origId;38754989
1.9;tram rail_urban rail rail_electric rail_fast ship;459516920;-38754989#2;1;3;4864.56,3633.47 4859.32,3600.74 4847.87,3600.84 4845.22,3574.34;13.89;cluster_459516919_6197264654;highway.residential;0;origId;38754989
1.9;tram rail_urban rail rail_electric rail_fast ship;459516920;-38754990#0;1;3;4864.56,3633.47 4816.39,3639.23 4778.10,3641.73;13.89;459516946;highway.residential;0;origId;38754990
1.9;tram rail_urban rail rail_electric rail_fast ship;459515927;-38754990#1;1;3;;13.89;459516920;highway.residential;0;origId;38754990
1.9;tram rail_urban rail rail_electric rail_fast ship;1192792151;-38754990#2;1;3;5223.67,2953.05 5177.22,3059.87 5166.53,3085.52 5151.66,3115.97 5141.35,3148.80 5146.72,3196.37 5153.69,3246.87 5156.44,3270.45 5152.65,3278.55 5149.07,3294.99 5144.61,3305.74 5140.42,3323.08 5135.12,3332.96 5100.23,3371.30 5093.21,3379.01 5061.18,3444.09 5045.34,3476.29 5035.76,3495.00 5032.81,3502.92 5017.52,3539.15 5015.99,3592.62 5009.07,3598.48 5004.74,3602.15 4914.11,3621.22;13.89;459515927;highway.residential;0;origId;38754990
1.9;tram rail_urban rail rail_electric rail_fast ship;459516947;-38754995;1;3;4795.01,3746.28 4778.20,3668.47 4914.07,3643.77;13.89;459516944;highway.residential;0;origId;38754995 38754994
1.9;tram rail_urban rail rail_electric rail_fast ship;459516949;-38754996;1;3;;13.89;459516948;highway.residential;0;origId;38754996
1.9;tram rail_urban rail rail_electric rail_fast ship;459516951;-38754997;1;3;;13.89;459516950;highway.residential;0;origId;38754997
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515935_459516959;-38754999;1;3;4532.38,3371.45 4583.28,3360.66;13.89;459516958;highway.residential;0;origId;38754999
1.9;tram rail_urban rail rail_electric rail_fast ship;459516974;-38755006;1;3;;13.89;459516973;highway.residential;0;origId;38755006
